fixed_window_reset_times
1997-09-20 05:05:10
1997-09-20 15:05:10
1997-09-21 01:05:10
1997-09-21 11:05:10
1997-09-21 21:05:10
1997-09-22 07:05:10
1997-09-22 17:05:10
1997-09-23 03:05:10
1997-09-23 13:05:10
1997-09-23 23:05:10
1997-09-24 09:05:10
1997-09-24 19:05:10
1997-09-25 05:05:10
1997-09-25 15:05:10
1997-09-26 01:05:10
1997-09-26 11:05:10
1997-09-26 21:05:10
1997-09-27 07:05:10
1997-09-27 17:05:10
1997-09-28 03:05:10
1997-09-28 13:05:10
1997-09-28 23:05:10
1997-09-29 09:05:10
1997-09-29 19:05:10
1997-09-30 05:05:10
1997-09-30 15:05:10
1997-10-01 01:05:10
1997-10-01 11:05:10
1997-10-01 21:05:10
1997-10-02 07:05:10
1997-10-02 17:05:10
1997-10-03 03:05:10
1997-10-03 13:05:10
1997-10-03 23:05:10
1997-10-04 09:05:10
1997-10-04 19:05:10
1997-10-05 05:05:10
1997-10-05 15:05:10
1997-10-06 01:05:10
1997-10-06 11:05:10
1997-10-06 21:05:10
1997-10-07 07:05:10
1997-10-07 17:05:10
1997-10-08 03:05:10
1997-10-08 13:05:10
1997-10-08 23:05:10
1997-10-09 09:05:10
1997-10-09 19:05:10
1997-10-10 05:05:10
1997-10-10 15:05:10
1997-10-11 01:05:10
1997-10-11 11:05:10
1997-10-11 21:05:10
1997-10-12 07:05:10
1997-10-12 17:05:10
1997-10-13 03:05:10
1997-10-13 13:05:10
1997-10-13 23:05:10
1997-10-14 09:05:10
1997-10-14 19:05:10
1997-10-15 05:05:10
1997-10-15 15:05:10
1997-10-16 01:05:10
1997-10-16 11:05:10
1997-10-16 21:05:10
1997-10-17 07:05:10
1997-10-17 17:05:10
1997-10-18 03:05:10
1997-10-18 13:05:10
1997-10-18 23:05:10
1997-10-19 09:05:10
1997-10-19 19:05:10
1997-10-20 05:05:10
1997-10-20 15:05:10
1997-10-21 01:05:10
1997-10-21 11:05:10
1997-10-21 21:05:10
1997-10-22 07:05:10
1997-10-22 17:05:10
