fixed_window_reset_times
1997-09-20 05:05:10
1997-09-27 05:05:10
1997-10-04 05:05:10
1997-10-11 05:05:10
1997-10-18 05:05:10
1997-10-25 05:05:10
1997-11-01 05:05:10
1997-11-08 05:05:10
1997-11-15 05:05:10
1997-11-22 05:05:10
1997-11-29 05:05:10
1997-12-06 05:05:10
1997-12-13 05:05:10
1997-12-20 05:05:10
1997-12-27 05:05:10
1998-01-03 05:05:10
1998-01-10 05:05:10
1998-01-17 05:05:10
1998-01-24 05:05:10
1998-01-31 05:05:10
1998-02-07 05:05:10
1998-02-14 05:05:10
1998-02-21 05:05:10
1998-02-28 05:05:10
1998-03-07 05:05:10
1998-03-14 05:05:10
1998-03-21 05:05:10
1998-03-28 05:05:10
1998-04-04 05:05:10
1998-04-11 05:05:10
1998-04-18 05:05:10
