fixed_window_reset_times
1997-09-20 05:05:10
1997-09-20 07:05:10
1997-09-20 09:05:10
1997-09-20 11:05:10
1997-09-20 13:05:10
1997-09-20 15:05:10
1997-09-20 17:05:10
1997-09-20 19:05:10
1997-09-20 21:05:10
1997-09-20 23:05:10
1997-09-21 01:05:10
1997-09-21 03:05:10
1997-09-21 05:05:10
1997-09-21 07:05:10
1997-09-21 09:05:10
1997-09-21 11:05:10
1997-09-21 13:05:10
1997-09-21 15:05:10
1997-09-21 17:05:10
1997-09-21 19:05:10
1997-09-21 21:05:10
1997-09-21 23:05:10
1997-09-22 01:05:10
1997-09-22 03:05:10
1997-09-22 05:05:10
1997-09-22 07:05:10
1997-09-22 09:05:10
1997-09-22 11:05:10
1997-09-22 13:05:10
1997-09-22 15:05:10
1997-09-22 17:05:10
1997-09-22 19:05:10
1997-09-22 21:05:10
1997-09-22 23:05:10
1997-09-23 01:05:10
1997-09-23 03:05:10
1997-09-23 05:05:10
1997-09-23 07:05:10
1997-09-23 09:05:10
1997-09-23 11:05:10
1997-09-23 13:05:10
1997-09-23 15:05:10
1997-09-23 17:05:10
1997-09-23 19:05:10
1997-09-23 21:05:10
1997-09-23 23:05:10
1997-09-24 01:05:10
1997-09-24 03:05:10
1997-09-24 05:05:10
1997-09-24 07:05:10
1997-09-24 09:05:10
1997-09-24 11:05:10
1997-09-24 13:05:10
1997-09-24 15:05:10
1997-09-24 17:05:10
1997-09-24 19:05:10
1997-09-24 21:05:10
1997-09-24 23:05:10
1997-09-25 01:05:10
1997-09-25 03:05:10
1997-09-25 05:05:10
1997-09-25 07:05:10
1997-09-25 09:05:10
1997-09-25 11:05:10
1997-09-25 13:05:10
1997-09-25 15:05:10
1997-09-25 17:05:10
1997-09-25 19:05:10
1997-09-25 21:05:10
1997-09-25 23:05:10
1997-09-26 01:05:10
1997-09-26 03:05:10
1997-09-26 05:05:10
1997-09-26 07:05:10
1997-09-26 09:05:10
1997-09-26 11:05:10
1997-09-26 13:05:10
1997-09-26 15:05:10
1997-09-26 17:05:10
1997-09-26 19:05:10
1997-09-26 21:05:10
1997-09-26 23:05:10
1997-09-27 01:05:10
1997-09-27 03:05:10
1997-09-27 05:05:10
1997-09-27 07:05:10
1997-09-27 09:05:10
1997-09-27 11:05:10
1997-09-27 13:05:10
1997-09-27 15:05:10
1997-09-27 17:05:10
1997-09-27 19:05:10
1997-09-27 21:05:10
1997-09-27 23:05:10
1997-09-28 01:05:10
1997-09-28 03:05:10
1997-09-28 05:05:10
1997-09-28 07:05:10
1997-09-28 09:05:10
1997-09-28 11:05:10
1997-09-28 13:05:10
1997-09-28 15:05:10
1997-09-28 17:05:10
1997-09-28 19:05:10
1997-09-28 21:05:10
1997-09-28 23:05:10
1997-09-29 01:05:10
1997-09-29 03:05:10
1997-09-29 05:05:10
1997-09-29 07:05:10
1997-09-29 09:05:10
1997-09-29 11:05:10
1997-09-29 13:05:10
1997-09-29 15:05:10
1997-09-29 17:05:10
1997-09-29 19:05:10
1997-09-29 21:05:10
1997-09-29 23:05:10
1997-09-30 01:05:10
1997-09-30 03:05:10
1997-09-30 05:05:10
1997-09-30 07:05:10
1997-09-30 09:05:10
1997-09-30 11:05:10
1997-09-30 13:05:10
1997-09-30 15:05:10
1997-09-30 17:05:10
1997-09-30 19:05:10
1997-09-30 21:05:10
1997-09-30 23:05:10
1997-10-01 01:05:10
1997-10-01 03:05:10
1997-10-01 05:05:10
1997-10-01 07:05:10
1997-10-01 09:05:10
1997-10-01 11:05:10
1997-10-01 13:05:10
1997-10-01 15:05:10
1997-10-01 17:05:10
1997-10-01 19:05:10
1997-10-01 21:05:10
1997-10-01 23:05:10
1997-10-02 01:05:10
1997-10-02 03:05:10
1997-10-02 05:05:10
1997-10-02 07:05:10
1997-10-02 09:05:10
1997-10-02 11:05:10
1997-10-02 13:05:10
1997-10-02 15:05:10
1997-10-02 17:05:10
1997-10-02 19:05:10
1997-10-02 21:05:10
1997-10-02 23:05:10
1997-10-03 01:05:10
1997-10-03 03:05:10
1997-10-03 05:05:10
1997-10-03 07:05:10
1997-10-03 09:05:10
1997-10-03 11:05:10
1997-10-03 13:05:10
1997-10-03 15:05:10
1997-10-03 17:05:10
1997-10-03 19:05:10
1997-10-03 21:05:10
1997-10-03 23:05:10
1997-10-04 01:05:10
1997-10-04 03:05:10
1997-10-04 05:05:10
1997-10-04 07:05:10
1997-10-04 09:05:10
1997-10-04 11:05:10
1997-10-04 13:05:10
1997-10-04 15:05:10
1997-10-04 17:05:10
1997-10-04 19:05:10
1997-10-04 21:05:10
1997-10-04 23:05:10
1997-10-05 01:05:10
1997-10-05 03:05:10
1997-10-05 05:05:10
1997-10-05 07:05:10
1997-10-05 09:05:10
1997-10-05 11:05:10
1997-10-05 13:05:10
1997-10-05 15:05:10
1997-10-05 17:05:10
1997-10-05 19:05:10
1997-10-05 21:05:10
1997-10-05 23:05:10
1997-10-06 01:05:10
1997-10-06 03:05:10
1997-10-06 05:05:10
1997-10-06 07:05:10
1997-10-06 09:05:10
1997-10-06 11:05:10
1997-10-06 13:05:10
1997-10-06 15:05:10
1997-10-06 17:05:10
1997-10-06 19:05:10
1997-10-06 21:05:10
1997-10-06 23:05:10
1997-10-07 01:05:10
1997-10-07 03:05:10
1997-10-07 05:05:10
1997-10-07 07:05:10
1997-10-07 09:05:10
1997-10-07 11:05:10
1997-10-07 13:05:10
1997-10-07 15:05:10
1997-10-07 17:05:10
1997-10-07 19:05:10
1997-10-07 21:05:10
1997-10-07 23:05:10
1997-10-08 01:05:10
1997-10-08 03:05:10
1997-10-08 05:05:10
1997-10-08 07:05:10
1997-10-08 09:05:10
1997-10-08 11:05:10
1997-10-08 13:05:10
1997-10-08 15:05:10
1997-10-08 17:05:10
1997-10-08 19:05:10
1997-10-08 21:05:10
1997-10-08 23:05:10
1997-10-09 01:05:10
1997-10-09 03:05:10
1997-10-09 05:05:10
1997-10-09 07:05:10
1997-10-09 09:05:10
1997-10-09 11:05:10
1997-10-09 13:05:10
1997-10-09 15:05:10
1997-10-09 17:05:10
1997-10-09 19:05:10
1997-10-09 21:05:10
1997-10-09 23:05:10
1997-10-10 01:05:10
1997-10-10 03:05:10
1997-10-10 05:05:10
1997-10-10 07:05:10
1997-10-10 09:05:10
1997-10-10 11:05:10
1997-10-10 13:05:10
1997-10-10 15:05:10
1997-10-10 17:05:10
1997-10-10 19:05:10
1997-10-10 21:05:10
1997-10-10 23:05:10
1997-10-11 01:05:10
1997-10-11 03:05:10
1997-10-11 05:05:10
1997-10-11 07:05:10
1997-10-11 09:05:10
1997-10-11 11:05:10
1997-10-11 13:05:10
1997-10-11 15:05:10
1997-10-11 17:05:10
1997-10-11 19:05:10
1997-10-11 21:05:10
1997-10-11 23:05:10
1997-10-12 01:05:10
1997-10-12 03:05:10
1997-10-12 05:05:10
1997-10-12 07:05:10
1997-10-12 09:05:10
1997-10-12 11:05:10
1997-10-12 13:05:10
1997-10-12 15:05:10
1997-10-12 17:05:10
1997-10-12 19:05:10
1997-10-12 21:05:10
1997-10-12 23:05:10
1997-10-13 01:05:10
1997-10-13 03:05:10
1997-10-13 05:05:10
1997-10-13 07:05:10
1997-10-13 09:05:10
1997-10-13 11:05:10
1997-10-13 13:05:10
1997-10-13 15:05:10
1997-10-13 17:05:10
1997-10-13 19:05:10
1997-10-13 21:05:10
1997-10-13 23:05:10
1997-10-14 01:05:10
1997-10-14 03:05:10
1997-10-14 05:05:10
1997-10-14 07:05:10
1997-10-14 09:05:10
1997-10-14 11:05:10
1997-10-14 13:05:10
1997-10-14 15:05:10
1997-10-14 17:05:10
1997-10-14 19:05:10
1997-10-14 21:05:10
1997-10-14 23:05:10
1997-10-15 01:05:10
1997-10-15 03:05:10
1997-10-15 05:05:10
1997-10-15 07:05:10
1997-10-15 09:05:10
1997-10-15 11:05:10
1997-10-15 13:05:10
1997-10-15 15:05:10
1997-10-15 17:05:10
1997-10-15 19:05:10
1997-10-15 21:05:10
1997-10-15 23:05:10
1997-10-16 01:05:10
1997-10-16 03:05:10
1997-10-16 05:05:10
1997-10-16 07:05:10
1997-10-16 09:05:10
1997-10-16 11:05:10
1997-10-16 13:05:10
1997-10-16 15:05:10
1997-10-16 17:05:10
1997-10-16 19:05:10
1997-10-16 21:05:10
1997-10-16 23:05:10
1997-10-17 01:05:10
1997-10-17 03:05:10
1997-10-17 05:05:10
1997-10-17 07:05:10
1997-10-17 09:05:10
1997-10-17 11:05:10
1997-10-17 13:05:10
1997-10-17 15:05:10
1997-10-17 17:05:10
1997-10-17 19:05:10
1997-10-17 21:05:10
1997-10-17 23:05:10
1997-10-18 01:05:10
1997-10-18 03:05:10
1997-10-18 05:05:10
1997-10-18 07:05:10
1997-10-18 09:05:10
1997-10-18 11:05:10
1997-10-18 13:05:10
1997-10-18 15:05:10
1997-10-18 17:05:10
1997-10-18 19:05:10
1997-10-18 21:05:10
1997-10-18 23:05:10
1997-10-19 01:05:10
1997-10-19 03:05:10
1997-10-19 05:05:10
1997-10-19 07:05:10
1997-10-19 09:05:10
1997-10-19 11:05:10
1997-10-19 13:05:10
1997-10-19 15:05:10
1997-10-19 17:05:10
1997-10-19 19:05:10
1997-10-19 21:05:10
1997-10-19 23:05:10
1997-10-20 01:05:10
1997-10-20 03:05:10
1997-10-20 05:05:10
1997-10-20 07:05:10
1997-10-20 09:05:10
1997-10-20 11:05:10
1997-10-20 13:05:10
1997-10-20 15:05:10
1997-10-20 17:05:10
1997-10-20 19:05:10
1997-10-20 21:05:10
1997-10-20 23:05:10
1997-10-21 01:05:10
