fixed_window_reset_times
1997-09-20 05:05:10
1997-09-20 08:05:10
1997-09-20 11:05:10
1997-09-20 14:05:10
1997-09-20 17:05:10
1997-09-20 20:05:10
1997-09-20 23:05:10
1997-09-21 02:05:10
1997-09-21 05:05:10
1997-09-21 08:05:10
1997-09-21 11:05:10
1997-09-21 14:05:10
1997-09-21 17:05:10
1997-09-21 20:05:10
1997-09-21 23:05:10
1997-09-22 02:05:10
1997-09-22 05:05:10
1997-09-22 08:05:10
1997-09-22 11:05:10
1997-09-22 14:05:10
1997-09-22 17:05:10
1997-09-22 20:05:10
1997-09-22 23:05:10
1997-09-23 02:05:10
1997-09-23 05:05:10
1997-09-23 08:05:10
1997-09-23 11:05:10
1997-09-23 14:05:10
1997-09-23 17:05:10
1997-09-23 20:05:10
1997-09-23 23:05:10
1997-09-24 02:05:10
1997-09-24 05:05:10
1997-09-24 08:05:10
1997-09-24 11:05:10
1997-09-24 14:05:10
1997-09-24 17:05:10
1997-09-24 20:05:10
1997-09-24 23:05:10
1997-09-25 02:05:10
1997-09-25 05:05:10
1997-09-25 08:05:10
1997-09-25 11:05:10
1997-09-25 14:05:10
1997-09-25 17:05:10
1997-09-25 20:05:10
1997-09-25 23:05:10
1997-09-26 02:05:10
1997-09-26 05:05:10
1997-09-26 08:05:10
1997-09-26 11:05:10
1997-09-26 14:05:10
1997-09-26 17:05:10
1997-09-26 20:05:10
1997-09-26 23:05:10
1997-09-27 02:05:10
1997-09-27 05:05:10
1997-09-27 08:05:10
1997-09-27 11:05:10
1997-09-27 14:05:10
1997-09-27 17:05:10
1997-09-27 20:05:10
1997-09-27 23:05:10
1997-09-28 02:05:10
1997-09-28 05:05:10
1997-09-28 08:05:10
1997-09-28 11:05:10
1997-09-28 14:05:10
1997-09-28 17:05:10
1997-09-28 20:05:10
1997-09-28 23:05:10
1997-09-29 02:05:10
1997-09-29 05:05:10
1997-09-29 08:05:10
1997-09-29 11:05:10
1997-09-29 14:05:10
1997-09-29 17:05:10
1997-09-29 20:05:10
1997-09-29 23:05:10
1997-09-30 02:05:10
1997-09-30 05:05:10
1997-09-30 08:05:10
1997-09-30 11:05:10
1997-09-30 14:05:10
1997-09-30 17:05:10
1997-09-30 20:05:10
1997-09-30 23:05:10
1997-10-01 02:05:10
1997-10-01 05:05:10
1997-10-01 08:05:10
1997-10-01 11:05:10
1997-10-01 14:05:10
1997-10-01 17:05:10
1997-10-01 20:05:10
1997-10-01 23:05:10
1997-10-02 02:05:10
1997-10-02 05:05:10
1997-10-02 08:05:10
1997-10-02 11:05:10
1997-10-02 14:05:10
1997-10-02 17:05:10
1997-10-02 20:05:10
1997-10-02 23:05:10
1997-10-03 02:05:10
1997-10-03 05:05:10
1997-10-03 08:05:10
1997-10-03 11:05:10
1997-10-03 14:05:10
1997-10-03 17:05:10
1997-10-03 20:05:10
1997-10-03 23:05:10
1997-10-04 02:05:10
1997-10-04 05:05:10
1997-10-04 08:05:10
1997-10-04 11:05:10
1997-10-04 14:05:10
1997-10-04 17:05:10
1997-10-04 20:05:10
1997-10-04 23:05:10
1997-10-05 02:05:10
1997-10-05 05:05:10
1997-10-05 08:05:10
1997-10-05 11:05:10
1997-10-05 14:05:10
1997-10-05 17:05:10
1997-10-05 20:05:10
1997-10-05 23:05:10
1997-10-06 02:05:10
1997-10-06 05:05:10
1997-10-06 08:05:10
1997-10-06 11:05:10
1997-10-06 14:05:10
1997-10-06 17:05:10
1997-10-06 20:05:10
1997-10-06 23:05:10
1997-10-07 02:05:10
1997-10-07 05:05:10
1997-10-07 08:05:10
1997-10-07 11:05:10
1997-10-07 14:05:10
1997-10-07 17:05:10
1997-10-07 20:05:10
1997-10-07 23:05:10
1997-10-08 02:05:10
1997-10-08 05:05:10
1997-10-08 08:05:10
1997-10-08 11:05:10
1997-10-08 14:05:10
1997-10-08 17:05:10
1997-10-08 20:05:10
1997-10-08 23:05:10
1997-10-09 02:05:10
1997-10-09 05:05:10
1997-10-09 08:05:10
1997-10-09 11:05:10
1997-10-09 14:05:10
1997-10-09 17:05:10
1997-10-09 20:05:10
1997-10-09 23:05:10
1997-10-10 02:05:10
1997-10-10 05:05:10
1997-10-10 08:05:10
1997-10-10 11:05:10
1997-10-10 14:05:10
1997-10-10 17:05:10
1997-10-10 20:05:10
1997-10-10 23:05:10
1997-10-11 02:05:10
1997-10-11 05:05:10
1997-10-11 08:05:10
1997-10-11 11:05:10
1997-10-11 14:05:10
1997-10-11 17:05:10
1997-10-11 20:05:10
1997-10-11 23:05:10
1997-10-12 02:05:10
1997-10-12 05:05:10
1997-10-12 08:05:10
1997-10-12 11:05:10
1997-10-12 14:05:10
1997-10-12 17:05:10
1997-10-12 20:05:10
1997-10-12 23:05:10
1997-10-13 02:05:10
1997-10-13 05:05:10
1997-10-13 08:05:10
1997-10-13 11:05:10
1997-10-13 14:05:10
1997-10-13 17:05:10
1997-10-13 20:05:10
1997-10-13 23:05:10
1997-10-14 02:05:10
1997-10-14 05:05:10
1997-10-14 08:05:10
1997-10-14 11:05:10
1997-10-14 14:05:10
1997-10-14 17:05:10
1997-10-14 20:05:10
1997-10-14 23:05:10
1997-10-15 02:05:10
1997-10-15 05:05:10
1997-10-15 08:05:10
1997-10-15 11:05:10
1997-10-15 14:05:10
1997-10-15 17:05:10
1997-10-15 20:05:10
1997-10-15 23:05:10
1997-10-16 02:05:10
1997-10-16 05:05:10
1997-10-16 08:05:10
1997-10-16 11:05:10
1997-10-16 14:05:10
1997-10-16 17:05:10
1997-10-16 20:05:10
1997-10-16 23:05:10
1997-10-17 02:05:10
1997-10-17 05:05:10
1997-10-17 08:05:10
1997-10-17 11:05:10
1997-10-17 14:05:10
1997-10-17 17:05:10
1997-10-17 20:05:10
1997-10-17 23:05:10
1997-10-18 02:05:10
1997-10-18 05:05:10
1997-10-18 08:05:10
1997-10-18 11:05:10
1997-10-18 14:05:10
1997-10-18 17:05:10
1997-10-18 20:05:10
1997-10-18 23:05:10
1997-10-19 02:05:10
1997-10-19 05:05:10
1997-10-19 08:05:10
1997-10-19 11:05:10
1997-10-19 14:05:10
1997-10-19 17:05:10
1997-10-19 20:05:10
1997-10-19 23:05:10
1997-10-20 02:05:10
1997-10-20 05:05:10
1997-10-20 08:05:10
1997-10-20 11:05:10
1997-10-20 14:05:10
1997-10-20 17:05:10
1997-10-20 20:05:10
1997-10-20 23:05:10
1997-10-21 02:05:10
1997-10-21 05:05:10
1997-10-21 08:05:10
1997-10-21 11:05:10
1997-10-21 14:05:10
1997-10-21 17:05:10
1997-10-21 20:05:10
1997-10-21 23:05:10
1997-10-22 02:05:10
1997-10-22 05:05:10
1997-10-22 08:05:10
1997-10-22 11:05:10
1997-10-22 14:05:10
1997-10-22 17:05:10
1997-10-22 20:05:10
1997-10-22 23:05:10
1997-10-23 02:05:10
1997-10-23 05:05:10
1997-10-23 08:05:10
1997-10-23 11:05:10
1997-10-23 14:05:10
1997-10-23 17:05:10
1997-10-23 20:05:10
1997-10-23 23:05:10
1997-10-24 02:05:10
1997-10-24 05:05:10
1997-10-24 08:05:10
1997-10-24 11:05:10
1997-10-24 14:05:10
1997-10-24 17:05:10
1997-10-24 20:05:10
1997-10-24 23:05:10
1997-10-25 02:05:10
1997-10-25 05:05:10
1997-10-25 08:05:10
1997-10-25 11:05:10
1997-10-25 14:05:10
1997-10-25 17:05:10
1997-10-25 20:05:10
1997-10-25 23:05:10
1997-10-26 02:05:10
1997-10-26 05:05:10
1997-10-26 08:05:10
1997-10-26 11:05:10
1997-10-26 14:05:10
1997-10-26 17:05:10
1997-10-26 20:05:10
1997-10-26 23:05:10
1997-10-27 02:05:10
1997-10-27 05:05:10
1997-10-27 08:05:10
1997-10-27 11:05:10
1997-10-27 14:05:10
1997-10-27 17:05:10
1997-10-27 20:05:10
1997-10-27 23:05:10
1997-10-28 02:05:10
1997-10-28 05:05:10
1997-10-28 08:05:10
1997-10-28 11:05:10
1997-10-28 14:05:10
1997-10-28 17:05:10
1997-10-28 20:05:10
1997-10-28 23:05:10
1997-10-29 02:05:10
1997-10-29 05:05:10
1997-10-29 08:05:10
1997-10-29 11:05:10
1997-10-29 14:05:10
1997-10-29 17:05:10
1997-10-29 20:05:10
1997-10-29 23:05:10
1997-10-30 02:05:10
1997-10-30 05:05:10
1997-10-30 08:05:10
1997-10-30 11:05:10
1997-10-30 14:05:10
1997-10-30 17:05:10
1997-10-30 20:05:10
1997-10-30 23:05:10
1997-10-31 02:05:10
1997-10-31 05:05:10
1997-10-31 08:05:10
1997-10-31 11:05:10
1997-10-31 14:05:10
1997-10-31 17:05:10
1997-10-31 20:05:10
1997-10-31 23:05:10
1997-11-01 02:05:10
1997-11-01 05:05:10
1997-11-01 08:05:10
1997-11-01 11:05:10
1997-11-01 14:05:10
1997-11-01 17:05:10
1997-11-01 20:05:10
1997-11-01 23:05:10
1997-11-02 02:05:10
1997-11-02 05:05:10
1997-11-02 08:05:10
1997-11-02 11:05:10
1997-11-02 14:05:10
1997-11-02 17:05:10
1997-11-02 20:05:10
1997-11-02 23:05:10
1997-11-03 02:05:10
1997-11-03 05:05:10
1997-11-03 08:05:10
1997-11-03 11:05:10
1997-11-03 14:05:10
1997-11-03 17:05:10
1997-11-03 20:05:10
1997-11-03 23:05:10
1997-11-04 02:05:10
1997-11-04 05:05:10
1997-11-04 08:05:10
1997-11-04 11:05:10
1997-11-04 14:05:10
1997-11-04 17:05:10
1997-11-04 20:05:10
1997-11-04 23:05:10
1997-11-05 02:05:10
1997-11-05 05:05:10
1997-11-05 08:05:10
1997-11-05 11:05:10
1997-11-05 14:05:10
1997-11-05 17:05:10
1997-11-05 20:05:10
1997-11-05 23:05:10
1997-11-06 02:05:10
1997-11-06 05:05:10
1997-11-06 08:05:10
1997-11-06 11:05:10
1997-11-06 14:05:10
1997-11-06 17:05:10
