fixed_window_reset_times
1997-09-20 05:05:10
1997-09-20 17:05:10
1997-09-21 05:05:10
1997-09-21 17:05:10
1997-09-22 05:05:10
1997-09-22 17:05:10
1997-09-23 05:05:10
1997-09-23 17:05:10
1997-09-24 05:05:10
1997-09-24 17:05:10
1997-09-25 05:05:10
1997-09-25 17:05:10
1997-09-26 05:05:10
1997-09-26 17:05:10
1997-09-27 05:05:10
1997-09-27 17:05:10
1997-09-28 05:05:10
1997-09-28 17:05:10
1997-09-29 05:05:10
1997-09-29 17:05:10
1997-09-30 05:05:10
1997-09-30 17:05:10
1997-10-01 05:05:10
1997-10-01 17:05:10
1997-10-02 05:05:10
1997-10-02 17:05:10
1997-10-03 05:05:10
1997-10-03 17:05:10
1997-10-04 05:05:10
1997-10-04 17:05:10
1997-10-05 05:05:10
1997-10-05 17:05:10
1997-10-06 05:05:10
1997-10-06 17:05:10
1997-10-07 05:05:10
1997-10-07 17:05:10
1997-10-08 05:05:10
1997-10-08 17:05:10
1997-10-09 05:05:10
1997-10-09 17:05:10
1997-10-10 05:05:10
1997-10-10 17:05:10
1997-10-11 05:05:10
1997-10-11 17:05:10
1997-10-12 05:05:10
1997-10-12 17:05:10
1997-10-13 05:05:10
1997-10-13 17:05:10
1997-10-14 05:05:10
1997-10-14 17:05:10
1997-10-15 05:05:10
1997-10-15 17:05:10
1997-10-16 05:05:10
1997-10-16 17:05:10
1997-10-17 05:05:10
1997-10-17 17:05:10
1997-10-18 05:05:10
1997-10-18 17:05:10
1997-10-19 05:05:10
1997-10-19 17:05:10
1997-10-20 05:05:10
1997-10-20 17:05:10
1997-10-21 05:05:10
1997-10-21 17:05:10
1997-10-22 05:05:10
1997-10-22 17:05:10
1997-10-23 05:05:10
1997-10-23 17:05:10
1997-10-24 05:05:10
1997-10-24 17:05:10
1997-10-25 05:05:10
1997-10-25 17:05:10
1997-10-26 05:05:10
1997-10-26 17:05:10
1997-10-27 05:05:10
1997-10-27 17:05:10
1997-10-28 05:05:10
1997-10-28 17:05:10
1997-10-29 05:05:10
1997-10-29 17:05:10
1997-10-30 05:05:10
1997-10-30 17:05:10
1997-10-31 05:05:10
1997-10-31 17:05:10
1997-11-01 05:05:10
1997-11-01 17:05:10
1997-11-02 05:05:10
1997-11-02 17:05:10
1997-11-03 05:05:10
1997-11-03 17:05:10
1997-11-04 05:05:10
1997-11-04 17:05:10
1997-11-05 05:05:10
1997-11-05 17:05:10
1997-11-06 05:05:10
1997-11-06 17:05:10
1997-11-07 05:05:10
1997-11-07 17:05:10
1997-11-08 05:05:10
1997-11-08 17:05:10
1997-11-09 05:05:10
1997-11-09 17:05:10
1997-11-10 05:05:10
1997-11-10 17:05:10
1997-11-11 05:05:10
1997-11-11 17:05:10
1997-11-12 05:05:10
1997-11-12 17:05:10
1997-11-13 05:05:10
1997-11-13 17:05:10
1997-11-14 05:05:10
1997-11-14 17:05:10
1997-11-15 05:05:10
1997-11-15 17:05:10
1997-11-16 05:05:10
1997-11-16 17:05:10
1997-11-17 05:05:10
1997-11-17 17:05:10
1997-11-18 05:05:10
1997-11-18 17:05:10
1997-11-19 05:05:10
1997-11-19 17:05:10
1997-11-20 05:05:10
1997-11-20 17:05:10
1997-11-21 05:05:10
1997-11-21 17:05:10
1997-11-22 05:05:10
1997-11-22 17:05:10
1997-11-23 05:05:10
1997-11-23 17:05:10
1997-11-24 05:05:10
1997-11-24 17:05:10
1997-11-25 05:05:10
1997-11-25 17:05:10
1997-11-26 05:05:10
1997-11-26 17:05:10
1997-11-27 05:05:10
1997-11-27 17:05:10
1997-11-28 05:05:10
1997-11-28 17:05:10
1997-11-29 05:05:10
1997-11-29 17:05:10
1997-11-30 05:05:10
1997-11-30 17:05:10
1997-12-01 05:05:10
1997-12-01 17:05:10
1997-12-02 05:05:10
1997-12-02 17:05:10
1997-12-03 05:05:10
1997-12-03 17:05:10
1997-12-04 05:05:10
1997-12-04 17:05:10
1997-12-05 05:05:10
1997-12-05 17:05:10
1997-12-06 05:05:10
1997-12-06 17:05:10
1997-12-07 05:05:10
1997-12-07 17:05:10
1997-12-08 05:05:10
1997-12-08 17:05:10
1997-12-09 05:05:10
1997-12-09 17:05:10
1997-12-10 05:05:10
1997-12-10 17:05:10
1997-12-11 05:05:10
1997-12-11 17:05:10
1997-12-12 05:05:10
1997-12-12 17:05:10
1997-12-13 05:05:10
1997-12-13 17:05:10
1997-12-14 05:05:10
1997-12-14 17:05:10
1997-12-15 05:05:10
1997-12-15 17:05:10
1997-12-16 05:05:10
1997-12-16 17:05:10
1997-12-17 05:05:10
1997-12-17 17:05:10
1997-12-18 05:05:10
